Date,Open,High,Low,Close,Adj Close,Volume
2013-02-04,98.440002,98.620003,97.629997,97.830002,81.635826,650500
2013-02-05,99.510002,99.669998,98.199997,98.860001,82.495323,714500
2013-02-06,101.750000,102.800003,101.459999,102.800003,85.783127,1104900
2013-02-07,103.320000,103.599998,102.400002,102.800003,85.783127,682000
2013-02-08,104.599998,104.900002,104.040001,104.449997,87.159996,779500
2013-02-11,105.080002,106.000000,105.080002,105.930000,88.395004,700100
2013-02-12,105.099998,105.220001,104.660004,104.830002,87.477097,455300
2013-02-13,104.669998,104.919998,104.019997,104.209999,86.959724,855600
2013-02-14,103.000000,103.500000,102.580002,102.639999,85.649605,535300
2013-02-15,102.959999,103.099998,102.419998,102.599998,85.616226,478700
2013-02-19,101.769997,102.690002,101.599998,102.519997,85.549469,753100
2013-02-20,103.790001,103.989998,102.540001,102.589996,85.607880,602100
2013-02-21,101.760002,101.910004,100.330002,101.099998,84.364540,608600
2013-02-22,102.029999,102.339996,101.459999,102.339996,85.399269,694400
2013-02-25,102.129997,102.480003,99.339996,99.419998,82.962631,697300
2013-02-26,102.250000,102.779999,101.500000,102.459999,85.499405,845700
2013-02-27,100.489998,101.800003,100.309998,101.610001,84.790115,434600
2013-02-28,102.889999,103.080002,102.070000,102.599998,85.616226,538800
2013-03-01,102.330002,102.959999,102.000000,102.690002,85.691338,925800
2013-03-04,102.010002,102.459999,101.480003,102.440002,85.482712,244900
2013-03-05,102.730003,103.800003,102.540001,103.300003,86.200363,2210200
2013-03-06,104.230003,104.620003,103.720001,104.449997,87.159996,606300
2013-03-07,103.199997,103.830002,103.099998,103.260002,86.166985,399000
2013-03-08,103.419998,104.000000,103.000000,103.690002,86.525803,420600
2013-03-11,103.900002,104.190002,103.730003,104.190002,86.943024,174300
2013-03-12,102.940002,103.440002,102.540001,102.760002,85.749763,398500
2013-03-13,102.660004,103.250000,102.529999,102.949997,85.908287,180500
2013-03-14,103.070000,103.639999,103.040001,103.540001,86.400627,196600
2013-03-15,104.139999,104.199997,103.510002,103.930000,86.726067,285600
2013-03-18,103.430000,103.620003,102.699997,102.870003,85.841545,481500
2013-03-19,103.690002,104.000000,102.599998,103.150002,86.075180,242400
2013-03-20,103.400002,104.639999,103.400002,104.279999,87.018143,308800
2013-03-21,104.300003,104.300003,103.250000,103.529999,86.392273,342100
2013-03-22,103.680000,104.050003,103.610001,103.989998,86.776131,175500
2013-03-25,104.269997,104.290001,102.500000,103.309998,86.208702,295500
2013-03-26,103.839996,103.959999,103.129997,103.599998,87.520355,277800
2013-03-27,102.620003,103.199997,102.430000,103.099998,87.097961,657700
2013-03-28,102.639999,102.680000,102.199997,102.639999,86.709351,327200
2013-04-01,101.879997,101.889999,100.879997,101.220001,85.509758,334900
2013-04-02,99.820000,100.360001,99.699997,99.949997,84.436859,498800
2013-04-03,102.489998,102.589996,100.660004,100.879997,85.222504,559800
2013-04-04,105.239998,105.889999,104.820000,105.629997,89.235275,1709400
2013-04-05,105.279999,106.720001,104.959999,106.500000,89.970253,1578300
2013-04-08,107.500000,108.739998,107.169998,108.709999,91.837234,1075600
2013-04-09,107.150002,107.949997,106.839996,107.519997,90.831932,686500
2013-04-10,108.650002,108.980003,108.389999,108.779999,91.896362,592600
2013-04-11,112.500000,113.639999,111.820000,113.279999,95.697945,2010500
2013-04-12,113.260002,113.620003,112.000000,113.099998,95.545860,580800
2013-04-15,112.290001,113.000000,111.000000,111.089996,93.847832,567700
2013-04-16,112.480003,112.830002,112.070000,112.510002,95.047440,327500
2013-04-17,112.739998,112.919998,111.339996,111.660004,94.329376,646800
2013-04-18,111.320000,111.320000,110.389999,110.550003,93.391632,312200
2013-04-19,111.690002,112.400002,111.230003,112.260002,94.836235,372300
2013-04-22,111.559998,112.690002,111.279999,112.230003,94.810890,773600
2013-04-23,112.220001,113.169998,112.129997,112.940002,95.410698,705100
2013-04-24,113.440002,114.290001,113.180000,113.690002,96.044296,622200
2013-04-25,115.279999,116.290001,114.580002,115.839996,97.860588,544900
2013-04-26,115.349998,115.919998,115.089996,115.480003,97.556465,387700
2013-04-29,115.959999,116.820000,115.790001,116.540001,98.451942,172900
2013-04-30,115.910004,116.389999,115.820000,116.300003,98.249191,334700
2013-05-01,114.269997,114.750000,113.680000,113.720001,96.069633,632000
2013-05-02,113.089996,114.739998,112.839996,114.379997,96.627205,461000
2013-05-03,114.949997,115.410004,114.849998,114.919998,97.083374,437600
2013-05-06,115.000000,115.250000,114.839996,115.029999,97.176308,241700
2013-05-07,116.519997,117.570000,115.959999,116.080002,98.063339,560500
2013-05-08,117.739998,119.750000,116.559998,119.699997,101.121475,946500
2013-05-09,117.470001,118.680000,117.160004,118.139999,99.803619,1061800
2013-05-10,119.809998,121.379997,119.589996,121.279999,102.456261,1370800
2013-05-13,123.279999,124.849998,123.080002,124.830002,105.455254,1251400
2013-05-14,122.970001,124.379997,122.500000,124.150002,104.880814,1332800
2013-05-15,125.610001,126.599998,125.379997,126.599998,106.950539,807900
2013-05-16,126.000000,126.239998,124.879997,125.120003,105.700256,571900
2013-05-17,126.320000,127.470001,126.279999,127.320000,107.558792,605600
2013-05-20,128.149994,128.979996,128.100006,128.649994,108.682365,667600
2013-05-21,129.690002,129.979996,129.119995,129.720001,109.586288,513100
2013-05-22,130.000000,130.990005,127.510002,127.839996,107.998085,917700
2013-05-23,122.480003,124.980003,119.889999,124.660004,105.311661,1491500
2013-05-24,121.000000,121.760002,119.540001,120.529999,101.822662,1252400
2013-05-28,122.779999,124.419998,122.750000,123.180000,104.061363,658700
2013-05-29,120.300003,120.400002,118.709999,119.570000,101.011658,930500
2013-05-30,120.320000,121.160004,120.209999,120.459999,101.763527,558700
2013-05-31,118.430000,119.470001,117.489998,117.550003,99.305206,657000
2013-06-03,115.580002,116.349998,113.639999,116.209999,98.173157,1238900
2013-06-04,118.309998,118.889999,117.089996,118.260002,99.904991,618800
2013-06-05,115.260002,116.019997,114.540001,114.870003,97.041161,514700
2013-06-06,113.519997,114.500000,112.279999,114.480003,96.711685,695700
2013-06-07,114.470001,117.540001,113.589996,117.059998,98.891235,1392700
2013-06-10,121.680000,121.830002,120.410004,121.150002,102.346436,857200
2013-06-11,120.339996,121.269997,119.269997,119.919998,101.307350,861800
